Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID
DMT103451,2024-01-02,580,STR22,PRD1922,17,295.59,5025.03,5,4773.78,Cash,EMP552,CUST8509
DMT103452,2025-03-14,80,STR39,PRD2573,19,454.01,8626.19,5,8194.88,UPI,EMP982,CUST7102
DMT103453,2023-11-15,141,STR50,PRD6825,13,345.06,4485.78,10,4037.2,UPI,EMP300,CUST1647
DMT103454,2024-08-23,231,STR40,PRD8763,12,346.78,4161.36,10,3745.22,Wallet,EMP253,CUST5476
DMT103455,2024-02-11,575,STR39,PRD3943,10,327.56,3275.6,20,2620.48,Wallet,EMP371,CUST6056
DMT103456,2023-12-01,243,STR26,PRD1859,19,364.76,6930.44,5,6583.92,Cash,EMP258,CUST5251
DMT103457,2024-12-31,533,STR50,PRD2922,20,384.15,7683.0,5,7298.85,Wallet,EMP160,CUST9431
DMT103458,2025-05-25,401,STR21,PRD9444,16,373.15,5970.4,5,5671.88,Wallet,EMP807,CUST4639
DMT103459,2025-05-18,451,STR2,PRD6545,15,402.45,6036.75,10,5433.07,Card,EMP466,CUST2362
DMT103460,2024-10-31,314,STR41,PRD8107,19,198.34,3768.46,20,3014.77,Cash,EMP575,CUST9119
DMT103461,2023-12-09,332,STR18,PRD3434,3,267.54,802.62,0,802.62,Wallet,EMP160,CUST5693
DMT103462,2024-09-03,545,STR29,PRD7619,16,269.86,4317.76,5,4101.87,Cash,EMP864,CUST4508
DMT103463,2024-09-21,639,STR32,PRD5014,18,330.77,5953.86,10,5358.47,Cash,EMP328,CUST7802
DMT103464,2024-02-29,60,STR15,PRD1556,5,438.0,2190.0,10,1971.0,UPI,EMP541,CUST1148
DMT103465,2025-05-14,239,STR23,PRD2946,5,471.44,2357.2,10,2121.48,Wallet,EMP472,CUST2204
DMT103466,2024-02-26,208,STR36,PRD4946,1,165.8,165.8,15,140.93,Wallet,EMP682,CUST7524
DMT103467,2024-12-25,472,STR25,PRD7498,2,341.19,682.38,0,682.38,Wallet,EMP884,CUST2338
DMT103468,2024-12-29,128,STR28,PRD9005,18,228.24,4108.32,0,4108.32,Cash,EMP483,CUST8147
DMT103469,2024-01-25,142,STR12,PRD5959,4,490.02,1960.08,15,1666.07,Wallet,EMP694,CUST9396
DMT103470,2025-07-12,293,STR44,PRD3826,1,294.81,294.81,5,280.07,Cash,EMP291,CUST8772
DMT103471,2024-04-17,664,STR38,PRD7150,1,133.03,133.03,15,113.08,UPI,EMP423,CUST7282
DMT103472,2024-09-14,230,STR43,PRD2468,4,391.54,1566.16,10,1409.54,Cash,EMP589,CUST4661
DMT103473,2025-02-24,497,STR25,PRD8596,9,304.26,2738.34,5,2601.42,Cash,EMP126,CUST1507
DMT103474,2024-02-25,458,STR6,PRD7260,6,47.09,282.54,10,254.29,Cash,EMP604,CUST8944
DMT103475,2025-03-21,305,STR50,PRD5509,17,343.07,5832.19,0,5832.19,Card,EMP845,CUST4278
DMT103476,2025-04-25,207,STR40,PRD8292,14,453.91,6354.74,10,5719.27,UPI,EMP291,CUST8620
DMT103477,2025-01-14,233,STR19,PRD7018,14,21.41,299.74,20,239.79,Wallet,EMP908,CUST3664
DMT103478,2024-09-14,230,STR16,PRD1190,20,61.18,1223.6,5,1162.42,Card,EMP590,CUST3490
DMT103479,2024-09-18,357,STR46,PRD2966,2,98.54,197.08,20,157.66,UPI,EMP962,CUST6179
DMT103480,2024-12-17,90,STR5,PRD2910,13,402.75,5235.75,15,4450.39,Wallet,EMP769,CUST8881
DMT103481,2025-03-01,167,STR6,PRD2353,6,396.41,2378.46,5,2259.54,Wallet,EMP860,CUST7097
DMT103482,2025-01-20,370,STR18,PRD2999,11,428.79,4716.69,5,4480.86,Card,EMP689,CUST9933
DMT103483,2024-03-04,658,STR10,PRD9015,3,378.04,1134.12,15,964.0,Cash,EMP260,CUST5281
DMT103484,2024-08-29,411,STR25,PRD9351,11,473.86,5212.46,0,5212.46,Cash,EMP715,CUST9694
DMT103485,2024-03-19,177,STR46,PRD4685,16,124.07,1985.12,5,1885.86,Cash,EMP101,CUST4948
DMT103486,2025-03-08,552,STR41,PRD1377,11,409.04,4499.44,5,4274.47,Card,EMP816,CUST7600
DMT103487,2023-08-07,376,STR10,PRD8856,19,316.04,6004.76,0,6004.76,Cash,EMP368,CUST4416
DMT103488,2024-08-02,251,STR48,PRD5484,11,283.18,3114.98,15,2647.73,UPI,EMP825,CUST2948
DMT103489,2025-02-25,22,STR25,PRD2549,4,98.47,393.88,10,354.49,Wallet,EMP540,CUST8273
DMT103490,2024-06-11,535,STR21,PRD3967,9,374.03,3366.27,0,3366.27,UPI,EMP863,CUST1534
DMT103491,2024-12-28,685,STR24,PRD7290,19,239.56,4551.64,5,4324.06,UPI,EMP689,CUST2675
DMT103492,2024-11-27,73,STR7,PRD8932,2,234.38,468.76,20,375.01,Cash,EMP862,CUST4468
DMT103493,2024-10-03,319,STR6,PRD8105,19,12.72,241.68,0,241.68,Cash,EMP730,CUST9410
DMT103494,2024-09-12,697,STR1,PRD5888,13,212.89,2767.57,0,2767.57,Cash,EMP650,CUST9933
DMT103495,2024-02-11,575,STR20,PRD3051,15,406.18,6092.7,15,5178.8,UPI,EMP874,CUST2669
DMT103496,2025-07-06,49,STR29,PRD2629,4,464.34,1857.36,0,1857.36,UPI,EMP928,CUST1096
DMT103497,2025-03-07,678,STR24,PRD6328,1,168.71,168.71,15,143.4,UPI,EMP173,CUST3352
DMT103498,2023-12-01,243,STR49,PRD2040,17,332.08,5645.36,15,4798.56,Cash,EMP951,CUST6264
DMT103499,2024-11-14,77,STR18,PRD9806,1,171.02,171.02,5,162.47,UPI,EMP171,CUST8236
DMT103500,2023-09-13,320,STR7,PRD4029,1,356.36,356.36,10,320.72,Wallet,EMP845,CUST9513
DMT103501,2025-01-05,118,STR9,PRD7640,9,155.92,1403.28,10,1262.95,Wallet,EMP548,CUST3072
DMT103502,2023-09-03,351,STR6,PRD1323,12,94.71,1136.52,5,1079.69,Card,EMP246,CUST3839
DMT103503,2025-05-25,401,STR12,PRD7451,17,477.55,8118.35,5,7712.43,Cash,EMP187,CUST4418
DMT103504,2025-03-06,260,STR28,PRD9788,16,131.27,2100.32,10,1890.29,UPI,EMP765,CUST4802
DMT103505,2023-07-26,721,STR29,PRD9684,6,308.46,1850.76,15,1573.15,Wallet,EMP333,CUST6516
DMT103506,2023-08-18,84,STR36,PRD9004,9,196.66,1769.94,0,1769.94,Card,EMP591,CUST9679
DMT103507,2025-01-01,124,STR36,PRD2047,6,290.16,1740.96,5,1653.91,Wallet,EMP152,CUST8034
DMT103508,2025-02-15,164,STR33,PRD9501,6,150.37,902.22,15,766.89,UPI,EMP285,CUST3232
DMT103509,2023-11-15,141,STR27,PRD9830,16,418.48,6695.68,5,6360.9,Wallet,EMP819,CUST4511
DMT103510,2025-07-01,43,STR7,PRD3033,10,490.58,4905.8,5,4660.51,Card,EMP541,CUST5482
DMT103511,2023-11-20,649,STR2,PRD4399,19,377.03,7163.57,10,6447.21,Card,EMP841,CUST3320
DMT103512,2024-01-05,701,STR6,PRD2922,13,240.61,3127.93,15,2658.74,Cash,EMP173,CUST3150
DMT103513,2025-06-19,619,STR23,PRD3960,14,349.18,4888.52,10,4399.67,Card,EMP492,CUST4730
DMT103514,2025-01-31,605,STR36,PRD3948,12,484.75,5817.0,0,5817.0,Cash,EMP600,CUST5779
DMT103515,2024-01-28,532,STR6,PRD1087,5,423.15,2115.75,15,1798.39,Wallet,EMP194,CUST3148
DMT103516,2024-07-16,306,STR39,PRD8327,20,69.56,1391.2,5,1321.64,UPI,EMP495,CUST3362
DMT103517,2024-02-05,86,STR39,PRD6149,10,174.68,1746.8,20,1397.44,Card,EMP806,CUST7845
DMT103518,2024-01-08,541,STR21,PRD3015,17,252.74,4296.58,20,3437.26,Card,EMP586,CUST5949
DMT103519,2024-07-10,655,STR25,PRD1641,7,483.78,3386.46,15,2878.49,Cash,EMP285,CUST2247
DMT103520,2024-02-29,60,STR1,PRD3110,2,60.56,121.12,0,121.12,UPI,EMP936,CUST1272
DMT103521,2025-04-10,348,STR19,PRD4378,12,483.59,5803.08,5,5512.93,Card,EMP609,CUST2992
DMT103522,2024-03-04,658,STR27,PRD3641,4,372.53,1490.12,10,1341.11,Wallet,EMP154,CUST5235
DMT103523,2025-04-16,554,STR25,PRD2438,15,498.04,7470.6,5,7097.07,Cash,EMP254,CUST5500
DMT103524,2024-03-19,177,STR50,PRD5206,4,465.77,1863.08,0,1863.08,Cash,EMP248,CUST3312
DMT103525,2024-02-19,553,STR6,PRD1573,19,432.85,8224.15,10,7401.73,Card,EMP848,CUST4150
DMT103526,2025-01-21,249,STR47,PRD2386,15,325.94,4889.1,0,4889.1,Wallet,EMP399,CUST1088
DMT103527,2024-12-03,68,STR36,PRD3043,5,226.18,1130.9,10,1017.81,Wallet,EMP181,CUST6951
DMT103528,2025-01-08,415,STR16,PRD9292,11,139.1,1530.1,5,1453.59,Cash,EMP138,CUST7242
DMT103529,2023-12-18,387,STR37,PRD5891,3,233.17,699.51,10,629.56,Wallet,EMP904,CUST7397
DMT103530,2025-06-21,689,STR34,PRD6956,6,332.82,1996.92,0,1996.92,Card,EMP269,CUST6529
DMT103531,2024-11-14,77,STR11,PRD9919,7,145.86,1021.02,15,867.87,Cash,EMP527,CUST8175
DMT103532,2024-11-04,291,STR44,PRD3811,9,376.87,3391.83,5,3222.24,Card,EMP265,CUST8405
DMT103533,2024-06-10,283,STR25,PRD7931,7,294.61,2062.27,5,1959.16,Card,EMP199,CUST7900
DMT103534,2023-09-18,248,STR11,PRD1001,8,120.95,967.6,15,822.46,UPI,EMP116,CUST1205
DMT103535,2024-01-29,418,STR9,PRD5068,11,338.71,3725.81,20,2980.65,Card,EMP647,CUST7616
DMT103536,2025-03-05,475,STR18,PRD5925,8,408.98,3271.84,10,2944.66,Card,EMP311,CUST2769
DMT103537,2025-02-17,137,STR20,PRD1756,14,357.24,5001.36,0,5001.36,Card,EMP113,CUST3479
DMT103538,2024-05-23,374,STR18,PRD9510,15,277.65,4164.75,10,3748.28,Wallet,EMP662,CUST6851
DMT103539,2024-03-20,400,STR32,PRD5807,12,412.54,4950.48,10,4455.43,Wallet,EMP311,CUST3035
DMT103540,2023-12-15,724,STR10,PRD9750,15,214.17,3212.55,20,2570.04,UPI,EMP954,CUST8962
DMT103541,2025-03-01,167,STR5,PRD8289,16,455.18,7282.88,10,6554.59,Wallet,EMP291,CUST5228
DMT103542,2024-12-04,384,STR11,PRD3291,16,259.62,4153.92,5,3946.22,Wallet,EMP119,CUST4901
DMT103543,2024-03-30,389,STR28,PRD9035,15,245.77,3686.55,15,3133.57,Wallet,EMP882,CUST5944
DMT103544,2024-11-01,624,STR18,PRD6127,7,50.09,350.63,0,350.63,UPI,EMP903,CUST3825
DMT103545,2024-10-07,562,STR27,PRD9563,9,478.0,4302.0,5,4086.9,Wallet,EMP692,CUST3043
DMT103546,2024-06-16,139,STR20,PRD6769,5,426.86,2134.3,5,2027.59,Wallet,EMP188,CUST1459
DMT103547,2025-05-28,127,STR31,PRD9818,13,31.25,406.25,10,365.62,UPI,EMP411,CUST9871
DMT103548,2023-08-17,461,STR5,PRD9365,11,225.25,2477.75,10,2229.97,Card,EMP826,CUST6098
DMT103549,2024-10-29,559,STR24,PRD4438,18,235.24,4234.32,15,3599.17,Card,EMP331,CUST4842
DMT103550,2025-06-06,603,STR17,PRD2622,16,483.15,7730.4,5,7343.88,UPI,EMP752,CUST9790
DMT103551,2024-04-13,225,STR16,PRD1732,11,56.2,618.2,5,587.29,Cash,EMP225,CUST9387
DMT103552,2025-05-29,651,STR47,PRD4884,2,343.13,686.26,10,617.63,UPI,EMP957,CUST4275
DMT103553,2024-07-24,570,STR41,PRD1601,7,313.37,2193.59,0,2193.59,UPI,EMP691,CUST1437
DMT103554,2024-06-25,694,STR32,PRD4081,3,319.95,959.85,10,863.86,Card,EMP343,CUST5078
DMT103555,2024-06-17,549,STR39,PRD3321,1,172.23,172.23,10,155.01,Wallet,EMP648,CUST2642
DMT103556,2025-07-13,686,STR40,PRD5910,10,205.49,2054.9,5,1952.16,Cash,EMP927,CUST8131
DMT103557,2023-08-31,445,STR13,PRD4526,19,42.07,799.33,0,799.33,Wallet,EMP951,CUST7748
DMT103558,2024-07-16,306,STR30,PRD3198,15,370.53,5557.95,15,4724.26,Wallet,EMP361,CUST5280
DMT103559,2025-05-14,239,STR7,PRD4539,20,25.27,505.4,0,505.4,UPI,EMP963,CUST7386
DMT103560,2023-08-17,461,STR9,PRD6882,3,138.94,416.82,0,416.82,Wallet,EMP168,CUST8076
DMT103561,2024-06-29,377,STR20,PRD5544,9,499.54,4495.86,5,4271.07,UPI,EMP900,CUST9471
DMT103562,2024-12-03,68,STR1,PRD3105,1,473.51,473.51,20,378.81,Wallet,EMP437,CUST1170
DMT103563,2024-06-09,360,STR26,PRD7914,16,285.31,4564.96,0,4564.96,UPI,EMP920,CUST3457
DMT103564,2023-11-15,141,STR22,PRD2218,16,281.92,4510.72,0,4510.72,UPI,EMP962,CUST7429
DMT103565,2023-10-06,381,STR40,PRD5177,3,49.48,148.44,10,133.6,Wallet,EMP353,CUST8790
DMT103566,2023-10-15,426,STR25,PRD5270,6,460.9,2765.4,10,2488.86,UPI,EMP192,CUST5783
DMT103567,2025-03-24,675,STR22,PRD7255,17,147.77,2512.09,20,2009.67,Wallet,EMP793,CUST6661
DMT103568,2024-03-11,92,STR29,PRD3675,1,314.63,314.63,20,251.7,UPI,EMP170,CUST2817
DMT103569,2025-07-02,369,STR22,PRD7554,14,446.06,6244.84,5,5932.6,UPI,EMP823,CUST2683
DMT103570,2024-02-09,6,STR28,PRD8472,3,424.66,1273.98,15,1082.88,Cash,EMP628,CUST8297
DMT103571,2025-03-19,145,STR42,PRD2364,19,401.21,7622.99,10,6860.69,Card,EMP708,CUST7949
DMT103572,2025-05-12,583,STR39,PRD5164,20,160.12,3202.4,5,3042.28,UPI,EMP271,CUST7996
DMT103573,2024-01-16,661,STR9,PRD7968,2,178.55,357.1,5,339.25,Card,EMP335,CUST2876
DMT103574,2024-11-27,73,STR20,PRD3346,16,79.13,1266.08,10,1139.47,Wallet,EMP154,CUST3414
DMT103575,2024-07-17,185,STR21,PRD9780,9,498.25,4484.25,0,4484.25,Card,EMP593,CUST5592
DMT103576,2024-12-03,68,STR39,PRD4338,13,407.72,5300.36,20,4240.29,UPI,EMP941,CUST9054
DMT103577,2024-03-17,352,STR45,PRD2156,13,273.2,3551.6,15,3018.86,Wallet,EMP336,CUST7154
DMT103578,2025-02-06,89,STR13,PRD5413,14,321.75,4504.5,0,4504.5,Card,EMP181,CUST6341
DMT103579,2024-11-29,713,STR31,PRD4156,20,244.28,4885.6,10,4397.04,UPI,EMP335,CUST8473
DMT103580,2023-09-11,600,STR21,PRD7097,16,338.88,5422.08,15,4608.77,Cash,EMP702,CUST7193
DMT103581,2023-08-07,376,STR12,PRD9379,9,405.79,3652.11,20,2921.69,Wallet,EMP573,CUST7975
DMT103582,2024-12-15,363,STR26,PRD3687,16,357.91,5726.56,5,5440.23,UPI,EMP246,CUST5949
DMT103583,2024-07-08,71,STR21,PRD7876,5,430.43,2152.15,5,2044.54,Card,EMP681,CUST8009
DMT103584,2024-11-02,595,STR19,PRD3514,3,330.93,992.79,10,893.51,Card,EMP653,CUST3582
DMT103585,2024-04-12,523,STR48,PRD6183,15,289.02,4335.3,10,3901.77,Wallet,EMP631,CUST8094
DMT103586,2024-04-24,196,STR45,PRD8104,4,279.62,1118.48,10,1006.63,Card,EMP583,CUST7022
DMT103587,2023-08-17,461,STR41,PRD7208,6,331.47,1988.82,15,1690.5,UPI,EMP936,CUST1657
DMT103588,2024-04-25,21,STR32,PRD1424,10,28.9,289.0,5,274.55,Cash,EMP283,CUST3997
DMT103589,2023-09-26,529,STR37,PRD5055,8,73.57,588.56,20,470.85,Cash,EMP641,CUST3622
DMT103590,2025-06-07,709,STR16,PRD2270,12,443.2,5318.4,10,4786.56,Wallet,EMP561,CUST8751
DMT103591,2024-05-18,588,STR21,PRD5425,13,192.29,2499.77,20,1999.82,Wallet,EMP572,CUST8453
DMT103592,2025-06-16,456,STR25,PRD3041,14,320.42,4485.88,20,3588.7,Wallet,EMP174,CUST5872
DMT103593,2025-04-06,181,STR18,PRD9707,17,475.54,8084.18,0,8084.18,Card,EMP315,CUST7727
DMT103594,2024-10-12,465,STR26,PRD2802,8,238.81,1910.48,20,1528.38,UPI,EMP866,CUST5550
DMT103595,2023-12-31,702,STR24,PRD9984,2,414.83,829.66,5,788.18,Cash,EMP141,CUST9925
DMT103596,2024-06-18,599,STR8,PRD7664,7,174.12,1218.84,20,975.07,UPI,EMP409,CUST4002
DMT103597,2023-12-12,582,STR37,PRD2080,5,282.38,1411.9,10,1270.71,UPI,EMP244,CUST6440
DMT103598,2023-10-20,725,STR13,PRD6396,12,442.35,5308.2,5,5042.79,Wallet,EMP973,CUST5766
DMT103599,2024-10-17,379,STR38,PRD2457,7,365.83,2560.81,20,2048.65,Wallet,EMP337,CUST6135
DMT103600,2024-05-07,234,STR35,PRD6944,13,37.05,481.65,20,385.32,Wallet,EMP619,CUST8664
DMT103601,2025-03-18,140,STR12,PRD6464,19,264.72,5029.68,15,4275.23,UPI,EMP580,CUST7210
DMT103602,2023-12-20,711,STR44,PRD5476,12,494.01,5928.12,10,5335.31,Wallet,EMP786,CUST4984
DMT103603,2024-12-17,90,STR50,PRD3397,5,237.03,1185.15,20,948.12,Wallet,EMP508,CUST5824
DMT103604,2024-09-19,551,STR36,PRD4698,12,23.57,282.84,15,240.41,Card,EMP616,CUST5831
DMT103605,2024-08-03,467,STR2,PRD5483,11,445.6,4901.6,20,3921.28,Wallet,EMP123,CUST8408
DMT103606,2024-07-21,668,STR47,PRD1161,18,396.25,7132.5,20,5706.0,Cash,EMP859,CUST3807
DMT103607,2023-10-26,327,STR30,PRD2604,15,142.41,2136.15,0,2136.15,Cash,EMP701,CUST1669
DMT103608,2024-04-02,726,STR46,PRD7179,13,466.52,6064.76,0,6064.76,Card,EMP107,CUST1783
DMT103609,2024-10-28,30,STR14,PRD4640,16,468.32,7493.12,10,6743.81,Cash,EMP114,CUST2787
DMT103610,2024-06-16,139,STR29,PRD7203,7,246.38,1724.66,10,1552.19,Wallet,EMP859,CUST4138
DMT103611,2024-01-16,661,STR19,PRD2720,11,290.54,3195.94,15,2716.55,Card,EMP595,CUST9034
DMT103612,2025-04-27,640,STR45,PRD3023,1,62.42,62.42,5,59.3,Wallet,EMP932,CUST7330
DMT103613,2024-04-23,157,STR5,PRD3879,16,211.18,3378.88,5,3209.94,Wallet,EMP790,CUST9383
DMT103614,2023-11-28,565,STR27,PRD9625,18,42.65,767.7,20,614.16,Wallet,EMP856,CUST5049
DMT103615,2024-07-21,668,STR44,PRD6022,3,466.85,1400.55,0,1400.55,Cash,EMP569,CUST6931
DMT103616,2025-03-20,279,STR32,PRD9021,2,132.61,265.22,15,225.44,Wallet,EMP731,CUST3608
DMT103617,2024-09-20,8,STR9,PRD2565,16,194.0,3104.0,20,2483.2,Wallet,EMP537,CUST9556
DMT103618,2024-02-11,575,STR41,PRD9666,6,326.57,1959.42,5,1861.45,Wallet,EMP388,CUST2267
DMT103619,2023-10-11,222,STR20,PRD6716,17,484.08,8229.36,15,6994.96,UPI,EMP261,CUST4842
DMT103620,2023-10-22,492,STR16,PRD5620,8,499.68,3997.44,15,3397.82,Card,EMP835,CUST8947
DMT103621,2024-12-03,68,STR17,PRD5440,20,428.85,8577.0,0,8577.0,Cash,EMP571,CUST3114
DMT103622,2025-02-11,644,STR43,PRD2623,10,124.35,1243.5,20,994.8,UPI,EMP997,CUST5324
DMT103623,2024-10-23,271,STR10,PRD1785,15,380.33,5704.95,10,5134.45,Cash,EMP567,CUST3832
DMT103624,2025-05-04,470,STR46,PRD3797,13,231.45,3008.85,0,3008.85,UPI,EMP854,CUST1757
DMT103625,2025-03-04,311,STR28,PRD6210,9,401.12,3610.08,10,3249.07,Wallet,EMP135,CUST5714
DMT103626,2023-11-25,509,STR25,PRD7382,14,90.37,1265.18,10,1138.66,UPI,EMP720,CUST7873
DMT103627,2025-03-12,235,STR5,PRD3960,3,384.89,1154.67,15,981.47,Wallet,EMP573,CUST7007
DMT103628,2023-11-06,676,STR29,PRD6655,6,437.22,2623.32,10,2360.99,Card,EMP642,CUST4724
DMT103629,2023-07-15,273,STR39,PRD9711,13,247.29,3214.77,0,3214.77,Card,EMP901,CUST6129
DMT103630,2024-05-25,430,STR31,PRD7597,3,480.01,1440.03,0,1440.03,Cash,EMP477,CUST3594
DMT103631,2024-04-10,309,STR38,PRD8812,9,407.6,3668.4,15,3118.14,Wallet,EMP252,CUST2089
DMT103632,2025-01-29,123,STR26,PRD3090,20,336.9,6738.0,10,6064.2,Card,EMP482,CUST9069
DMT103633,2024-12-06,611,STR35,PRD5244,20,459.04,9180.8,0,9180.8,UPI,EMP351,CUST2012
DMT103634,2024-10-31,314,STR33,PRD1155,7,429.7,3007.9,10,2707.11,Wallet,EMP962,CUST6528
DMT103635,2023-11-01,548,STR45,PRD9414,13,383.87,4990.31,15,4241.76,UPI,EMP886,CUST8786
DMT103636,2024-07-26,131,STR27,PRD3547,8,485.18,3881.44,15,3299.22,Cash,EMP701,CUST3203
DMT103637,2025-01-30,7,STR35,PRD3070,4,96.44,385.76,10,347.18,Wallet,EMP732,CUST7192
DMT103638,2024-03-16,598,STR3,PRD3337,19,251.04,4769.76,10,4292.78,UPI,EMP167,CUST9109
DMT103639,2024-07-21,668,STR24,PRD7206,13,362.2,4708.6,20,3766.88,Cash,EMP292,CUST8447
DMT103640,2024-02-18,312,STR45,PRD5380,6,244.01,1464.06,20,1171.25,UPI,EMP636,CUST4160
DMT103641,2024-03-29,16,STR35,PRD1866,15,149.73,2245.95,20,1796.76,Card,EMP430,CUST1715
DMT103642,2023-09-29,112,STR39,PRD7064,11,338.97,3728.67,0,3728.67,Cash,EMP972,CUST1777
DMT103643,2024-05-26,359,STR41,PRD5081,13,485.79,6315.27,15,5367.98,Card,EMP415,CUST3376
DMT103644,2025-03-25,79,STR6,PRD7852,10,250.31,2503.1,10,2252.79,Cash,EMP169,CUST1802
DMT103645,2025-01-16,162,STR7,PRD8500,9,7.34,66.06,20,52.85,UPI,EMP331,CUST4150
DMT103646,2024-04-29,581,STR50,PRD3999,8,237.03,1896.24,15,1611.8,Cash,EMP225,CUST1630
DMT103647,2024-10-14,477,STR16,PRD8191,19,282.45,5366.55,20,4293.24,Card,EMP982,CUST5398
DMT103648,2024-09-07,695,STR43,PRD6799,2,64.89,129.78,15,110.31,Card,EMP832,CUST4127
DMT103649,2023-11-05,414,STR43,PRD8678,19,77.78,1477.82,5,1403.93,Wallet,EMP571,CUST4289
DMT103650,2023-10-15,426,STR23,PRD9228,11,124.91,1374.01,5,1305.31,Cash,EMP742,CUST1798
DMT103651,2023-11-17,168,STR11,PRD5699,3,170.5,511.5,5,485.93,Wallet,EMP764,CUST8959
DMT103652,2025-03-06,260,STR42,PRD5519,20,51.93,1038.6,5,986.67,Wallet,EMP367,CUST8596
DMT103653,2024-05-27,537,STR40,PRD8008,11,47.84,526.24,10,473.62,UPI,EMP356,CUST1290
DMT103654,2024-01-17,563,STR3,PRD9529,13,326.65,4246.45,5,4034.13,Cash,EMP650,CUST1457
DMT103655,2024-03-05,585,STR37,PRD4748,13,386.59,5025.67,0,5025.67,UPI,EMP788,CUST2508
DMT103656,2023-07-16,331,STR42,PRD6000,7,415.01,2905.07,10,2614.56,Wallet,EMP759,CUST3132
DMT103657,2024-01-14,476,STR44,PRD2424,1,277.55,277.55,5,263.67,Wallet,EMP443,CUST2457
DMT103658,2025-01-22,393,STR42,PRD6007,2,85.9,171.8,0,171.8,Cash,EMP928,CUST6904
DMT103659,2024-02-15,338,STR26,PRD7660,13,87.17,1133.21,0,1133.21,Cash,EMP815,CUST4196
DMT103660,2024-07-24,570,STR49,PRD6123,7,244.12,1708.84,15,1452.51,Wallet,EMP224,CUST3957
DMT103661,2023-10-03,568,STR22,PRD2476,13,485.94,6317.22,5,6001.36,Cash,EMP914,CUST5032
DMT103662,2025-02-18,412,STR28,PRD2302,5,34.9,174.5,0,174.5,UPI,EMP696,CUST9234
DMT103663,2023-07-29,148,STR7,PRD2256,4,207.5,830.0,20,664.0,Card,EMP467,CUST9900
DMT103664,2024-01-04,508,STR1,PRD4932,2,205.9,411.8,0,411.8,Wallet,EMP358,CUST6060
DMT103665,2023-08-26,36,STR7,PRD2534,12,365.37,4384.44,0,4384.44,Wallet,EMP387,CUST2021
DMT103666,2025-07-14,333,STR17,PRD3705,3,78.46,235.38,15,200.07,Cash,EMP274,CUST6551
DMT103667,2023-08-05,93,STR15,PRD1940,13,218.04,2834.52,20,2267.62,Cash,EMP787,CUST7070
DMT103668,2025-05-13,166,STR33,PRD2385,9,455.73,4101.57,15,3486.33,UPI,EMP328,CUST6546
DMT103669,2024-12-25,472,STR48,PRD5683,2,422.58,845.16,0,845.16,UPI,EMP310,CUST1160
DMT103670,2024-11-25,707,STR34,PRD9074,15,276.91,4153.65,5,3945.97,Card,EMP366,CUST8033
DMT103671,2023-08-06,594,STR36,PRD1175,17,111.43,1894.31,15,1610.16,Card,EMP361,CUST3643
DMT103672,2024-10-23,271,STR38,PRD7946,15,287.69,4315.35,5,4099.58,Wallet,EMP142,CUST8954
DMT103673,2024-05-31,356,STR45,PRD9334,2,498.74,997.48,10,897.73,UPI,EMP279,CUST3011
DMT103674,2023-08-13,88,STR37,PRD3235,10,232.39,2323.9,20,1859.12,Cash,EMP481,CUST3022
DMT103675,2025-06-19,619,STR15,PRD8858,17,207.88,3533.96,0,3533.96,Card,EMP834,CUST1832
DMT103676,2024-07-26,131,STR29,PRD9156,4,204.24,816.96,0,816.96,UPI,EMP669,CUST7295
DMT103677,2024-03-06,340,STR24,PRD9437,3,413.51,1240.53,10,1116.48,Wallet,EMP768,CUST4274
DMT103678,2025-02-12,469,STR26,PRD9722,7,267.16,1870.12,5,1776.61,UPI,EMP618,CUST2160
DMT103679,2025-03-30,156,STR30,PRD3042,12,487.67,5852.04,0,5852.04,UPI,EMP471,CUST9757
DMT103680,2025-03-05,475,STR50,PRD7643,7,385.43,2698.01,5,2563.11,Card,EMP911,CUST7000
DMT103681,2024-01-21,160,STR44,PRD1227,16,5.58,89.28,20,71.42,UPI,EMP439,CUST5667
DMT103682,2025-06-28,115,STR38,PRD4115,8,11.87,94.96,15,80.72,Wallet,EMP165,CUST5517
DMT103683,2025-04-22,339,STR45,PRD1119,20,343.02,6860.4,0,6860.4,Wallet,EMP109,CUST9900
DMT103684,2023-12-19,682,STR33,PRD7962,14,373.79,5233.06,5,4971.41,Card,EMP638,CUST1882
DMT103685,2025-04-15,464,STR10,PRD9754,12,9.77,117.24,5,111.38,UPI,EMP637,CUST8076
DMT103686,2024-06-22,197,STR23,PRD6653,6,379.72,2278.32,5,2164.4,Cash,EMP720,CUST7373
DMT103687,2025-03-20,279,STR2,PRD5001,16,298.9,4782.4,5,4543.28,Wallet,EMP255,CUST8372
DMT103688,2025-05-20,201,STR31,PRD9652,6,492.01,2952.06,20,2361.65,Card,EMP748,CUST7248
DMT103689,2024-02-29,60,STR7,PRD1693,20,226.27,4525.4,15,3846.59,Card,EMP935,CUST5438
DMT103690,2024-08-11,110,STR19,PRD8350,11,406.32,4469.52,0,4469.52,Cash,EMP205,CUST8092
DMT103691,2024-05-02,564,STR27,PRD3761,19,246.27,4679.13,10,4211.22,Card,EMP554,CUST3296
