Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID,Day_of_Week,Is_Weekend,Supplier_ID,Product_Category,Product_Name,Brand,Customer_Age,Customer_Gender,Customer_City,Store_City,Store_Size_sqft,Store_Rating,Staff_Count,Inventory_Level
DMT104131,2025-07-14,333,STR32,PRD1035,1,54.71,54.71,15,46.5,Cash,EMP570,CUST1408,Monday,False,SUP219,Bakery,Almost,BrandA,32,Other,Morrischester,West Joshua,4165,3.5,39,844
DMT104132,2023-08-09,286,STR25,PRD3435,11,115.6,1271.6,0,1271.6,Card,EMP988,CUST5834,Wednesday,False,SUP250,Grocery,Serious,BrandA,37,Male,Rochastad,Port Johnathan,2931,3.3,30,1000
DMT104133,2024-01-22,75,STR8,PRD3401,20,160.33,3206.6,0,3206.6,Cash,EMP740,CUST5497,Monday,False,SUP229,Bakery,Born,BrandD,67,Female,Lake Daniel,Shaneview,2310,4.0,49,117
DMT104134,2024-11-25,707,STR16,PRD6247,10,375.86,3758.6,10,3382.74,Card,EMP688,CUST3372,Monday,False,SUP246,Bakery,Usually,BrandC,23,Male,Kellymouth,Port Misty,2652,4.5,33,171
DMT104135,2025-06-16,456,STR32,PRD3421,3,384.38,1153.14,0,1153.14,Card,EMP529,CUST3568,Monday,False,SUP206,Bakery,Teacher,BrandB,57,Male,North Joseport,West Joshua,4165,3.5,39,844
DMT104136,2024-09-05,335,STR41,PRD7399,12,17.83,213.96,0,213.96,Card,EMP783,CUST5366,Thursday,False,SUP296,Dairy,Military,BrandB,20,Male,Juliatown,Acostaberg,1915,3.9,13,837
DMT104137,2023-11-10,674,STR39,PRD8318,14,295.13,4131.82,0,4131.82,Wallet,EMP152,CUST7761,Friday,False,SUP278,Beverages,Director,BrandC,38,Male,West Ricardo,Lake Robertmouth,2847,3.2,27,439
DMT104138,2024-11-08,383,STR5,PRD8838,16,393.78,6300.48,15,5355.41,Cash,EMP825,CUST8670,Friday,False,SUP222,Personal Care,Major,BrandA,68,Male,South Timothyside,West Rileymouth,2203,3.5,31,971
DMT104139,2025-03-20,279,STR34,PRD2102,4,243.55,974.2,5,925.49,UPI,EMP440,CUST7570,Thursday,False,SUP255,Household,Appear,BrandB,62,Male,Youngfurt,Hernandezchester,3927,4.8,27,809
DMT104140,2024-02-01,214,STR1,PRD2854,3,395.96,1187.88,15,1009.7,UPI,EMP486,CUST2670,Thursday,False,SUP226,Personal Care,Catch,BrandB,44,Male,New Kimberly,West Hannahland,4375,4.0,28,328
DMT104141,2025-01-06,510,STR24,PRD8003,15,10.72,160.8,0,160.8,UPI,EMP243,CUST7679,Monday,False,SUP251,Grocery,Act,BrandC,65,Male,Timothytown,New Cynthia,1941,3.9,23,119
DMT104142,2024-12-08,484,STR21,PRD5562,15,495.8,7437.0,10,6693.3,Wallet,EMP349,CUST7735,Sunday,True,SUP275,Grocery,Hand,BrandD,19,Male,Johnsonfurt,Lake Tiffany,4979,3.7,11,581
DMT104143,2024-03-29,16,STR9,PRD3370,11,442.72,4869.92,5,4626.42,UPI,EMP322,CUST3042,Friday,False,SUP207,Household,Sport,BrandC,22,Other,South Stevenfurt,Lake Alexandra,3728,3.4,33,341
DMT104144,2025-05-06,496,STR25,PRD2481,7,38.95,272.65,10,245.39,Cash,EMP136,CUST2908,Tuesday,False,SUP230,Personal Care,Win,BrandC,34,Other,Martineztown,Port Johnathan,2931,3.3,30,1000
DMT104145,2025-05-31,236,STR37,PRD6292,19,428.51,8141.69,20,6513.35,Cash,EMP704,CUST9773,Saturday,True,SUP248,Household,Figure,BrandB,58,Male,Williammouth,Lake Cody,4588,4.1,34,853
DMT104146,2024-03-28,683,STR27,PRD3089,18,406.27,7312.86,5,6947.22,Card,EMP361,CUST7097,Thursday,False,SUP270,Household,Party,BrandA,27,Male,Brentburgh,West Tara,2754,3.7,37,869
DMT104147,2023-10-28,38,STR24,PRD3979,15,428.79,6431.85,10,5788.66,Cash,EMP569,CUST8591,Saturday,True,SUP206,Household,Per,BrandD,44,Female,New Brandonton,New Cynthia,1941,3.9,23,119
DMT104148,2023-11-21,590,STR35,PRD7308,6,51.87,311.22,0,311.22,Card,EMP690,CUST1594,Tuesday,False,SUP258,Beverages,Start,BrandC,52,Male,Rhodesbury,Lake Brandiport,2883,3.7,18,231
DMT104149,2023-08-06,594,STR44,PRD6777,9,273.28,2459.52,0,2459.52,UPI,EMP858,CUST1810,Sunday,True,SUP261,Bakery,Clear,BrandC,45,Male,Lake Jessicatown,Port Kristenshire,1728,3.4,16,982
DMT104150,2024-02-07,135,STR12,PRD6231,11,456.05,5016.55,15,4264.07,UPI,EMP824,CUST2532,Wednesday,False,SUP296,Grocery,Piece,BrandD,30,Other,Port Gregory,North John,2227,4.0,22,708
DMT104151,2024-09-28,538,STR49,PRD9097,18,281.67,5070.06,0,5070.06,Cash,EMP561,CUST1333,Saturday,True,SUP296,Beverages,Get,BrandD,54,Female,Barrettburgh,West Kevin,3833,4.6,21,353
DMT104152,2024-04-13,225,STR31,PRD7944,3,195.46,586.38,15,498.42,UPI,EMP513,CUST3570,Saturday,True,SUP249,Household,After,BrandD,31,Other,Caseyshire,South Samantha,4972,3.6,19,837
DMT104153,2023-12-14,653,STR50,PRD8885,19,457.59,8694.21,10,7824.79,Card,EMP627,CUST1981,Thursday,False,SUP230,Household,Artist,BrandC,63,Male,Sharptown,West Andreafurt,2938,4.8,37,908
DMT104154,2024-06-28,238,STR5,PRD7782,18,405.17,7293.06,0,7293.06,Card,EMP639,CUST8785,Friday,False,SUP203,Personal Care,Reach,BrandA,62,Male,West Jason,West Rileymouth,2203,3.5,31,971
DMT104155,2025-03-15,561,STR2,PRD6463,15,300.88,4513.2,10,4061.88,Card,EMP444,CUST4783,Saturday,True,SUP297,Household,Worry,BrandB,29,Other,Williamsborough,Stephensfurt,4212,4.4,39,103
DMT104156,2024-02-15,338,STR38,PRD3264,2,305.75,611.5,15,519.77,Wallet,EMP843,CUST8259,Thursday,False,SUP289,Dairy,Appear,BrandA,21,Other,Brianland,Galvanfort,4762,3.6,31,442
DMT104157,2025-01-18,149,STR5,PRD5028,17,386.51,6570.67,5,6242.14,UPI,EMP372,CUST8154,Saturday,True,SUP228,Grocery,Hair,BrandD,40,Female,Heidiland,West Rileymouth,2203,3.5,31,971
DMT104158,2024-11-23,300,STR1,PRD7278,17,62.39,1060.63,10,954.57,UPI,EMP302,CUST7580,Saturday,True,SUP222,Bakery,Parent,BrandC,31,Other,Kennethton,West Hannahland,4375,4.0,28,328
DMT104159,2024-03-15,592,STR17,PRD7859,10,457.11,4571.1,10,4113.99,Wallet,EMP367,CUST6269,Friday,False,SUP263,Bakery,Pick,BrandB,63,Female,Port Seth,Longberg,2249,5.0,16,345
DMT104160,2025-06-10,180,STR14,PRD9144,1,314.61,314.61,5,298.88,Cash,EMP910,CUST6882,Tuesday,False,SUP215,Household,More,BrandB,39,Male,East Angelastad,Lake Heatherland,3417,3.2,27,325
DMT104161,2025-01-11,264,STR3,PRD9826,16,363.39,5814.24,0,5814.24,Cash,EMP758,CUST8755,Saturday,True,SUP267,Personal Care,Military,BrandA,34,Male,Katiefort,Murrayburgh,1549,3.9,35,651
DMT104162,2024-02-28,99,STR4,PRD9745,11,22.91,252.01,0,252.01,Wallet,EMP494,CUST2888,Wednesday,False,SUP290,Dairy,Light,BrandB,32,Male,North Elizabeth,Lake Amanda,4567,4.5,33,422
DMT104163,2024-06-27,232,STR26,PRD9070,11,181.34,1994.74,15,1695.53,Wallet,EMP917,CUST6504,Thursday,False,SUP232,Grocery,Treat,BrandC,55,Other,Collinsshire,Shepherdview,4221,4.7,10,163
DMT104164,2025-02-21,427,STR33,PRD9724,7,64.8,453.6,5,430.92,Card,EMP980,CUST6428,Friday,False,SUP227,Beverages,Agent,BrandA,20,Male,West Brooke,Bellport,2236,3.9,11,542
DMT104165,2025-05-22,101,STR19,PRD9785,18,51.97,935.46,15,795.14,Card,EMP948,CUST8905,Thursday,False,SUP269,Beverages,Put,BrandC,69,Other,East Nathan,North Michaelfurt,3569,4.3,48,821
DMT104166,2024-05-21,573,STR41,PRD4770,1,407.42,407.42,0,407.42,Wallet,EMP380,CUST3705,Tuesday,False,SUP292,Beverages,Perhaps,BrandA,55,Male,Glennmouth,Acostaberg,1915,3.9,13,837
DMT104167,2023-09-25,211,STR46,PRD7301,12,406.23,4874.76,5,4631.02,Cash,EMP432,CUST1701,Monday,False,SUP231,Beverages,Choice,BrandC,28,Other,Duncanside,North Brittanystad,3852,4.5,26,158
DMT104168,2024-03-29,16,STR33,PRD2369,7,115.19,806.33,5,766.01,Cash,EMP618,CUST4127,Friday,False,SUP219,Household,Natural,BrandB,59,Male,Perryville,Bellport,2236,3.9,11,542
DMT104169,2024-08-06,495,STR50,PRD7911,13,464.71,6041.23,0,6041.23,Cash,EMP259,CUST5347,Tuesday,False,SUP258,Grocery,Close,BrandB,48,Other,North Christian,West Andreafurt,2938,4.8,37,908
DMT104170,2024-09-05,335,STR27,PRD9633,11,208.83,2297.13,15,1952.56,Wallet,EMP725,CUST2133,Thursday,False,SUP244,Household,They,BrandC,27,Other,East Natasha,West Tara,2754,3.7,37,869
DMT104171,2024-06-22,197,STR28,PRD4593,20,221.82,4436.4,5,4214.58,UPI,EMP431,CUST4762,Saturday,True,SUP288,Dairy,Trial,BrandB,29,Female,Port Ricardo,New Toni,3665,3.1,33,350
DMT104172,2025-05-24,474,STR45,PRD2429,16,253.32,4053.12,10,3647.81,Card,EMP364,CUST9952,Saturday,True,SUP201,Dairy,Fill,BrandB,38,Other,West Amanda,New David,4975,3.2,39,208
DMT104173,2024-07-11,576,STR26,PRD4853,5,398.5,1992.5,0,1992.5,Wallet,EMP512,CUST7852,Thursday,False,SUP287,Household,Pull,BrandA,36,Female,Perezton,Shepherdview,4221,4.7,10,163
DMT104174,2023-11-18,602,STR6,PRD6926,14,248.77,3482.78,20,2786.22,Cash,EMP959,CUST6137,Saturday,True,SUP256,Beverages,Woman,BrandC,68,Female,West Kaitlynfort,New Nicoleside,2544,3.5,16,850
DMT104175,2024-05-08,597,STR41,PRD1046,17,244.1,4149.7,10,3734.73,UPI,EMP310,CUST2176,Wednesday,False,SUP283,Beverages,Us,BrandD,35,Male,North Jessica,Acostaberg,1915,3.9,13,837
DMT104176,2025-03-05,475,STR35,PRD4330,7,270.45,1893.15,10,1703.83,UPI,EMP986,CUST8601,Wednesday,False,SUP205,Dairy,Foot,BrandC,50,Female,Lake Christine,Lake Brandiport,2883,3.7,18,231
DMT104177,2024-05-10,526,STR35,PRD1281,20,322.8,6456.0,5,6133.2,Wallet,EMP968,CUST7303,Friday,False,SUP270,Bakery,Score,BrandB,36,Male,Harrisfurt,Lake Brandiport,2883,3.7,18,231
DMT104178,2023-09-22,257,STR40,PRD6937,12,307.11,3685.32,10,3316.79,Cash,EMP588,CUST9134,Friday,False,SUP252,Grocery,Item,BrandD,69,Female,Lopezmouth,Fletcherside,4417,3.7,21,673
DMT104179,2023-08-10,315,STR10,PRD8764,2,78.06,156.12,0,156.12,Card,EMP312,CUST4769,Thursday,False,SUP202,Bakery,Between,BrandA,49,Other,West Jose,Johnview,2306,3.9,10,491
DMT104180,2023-10-11,222,STR18,PRD3188,15,426.09,6391.35,20,5113.08,Wallet,EMP354,CUST8822,Wednesday,False,SUP237,Personal Care,Class,BrandD,44,Female,Gonzaleston,Deniseland,3334,4.0,27,564
DMT104181,2024-03-19,177,STR6,PRD2804,1,355.03,355.03,20,284.02,Card,EMP324,CUST3435,Tuesday,False,SUP236,Dairy,After,BrandB,62,Male,East Erica,New Nicoleside,2544,3.5,16,850
DMT104182,2024-08-12,645,STR20,PRD1976,12,376.85,4522.2,15,3843.87,Cash,EMP110,CUST8947,Monday,False,SUP221,Bakery,Mouth,BrandB,42,Male,North Patrickburgh,Lake Michelle,2963,4.2,40,464
DMT104183,2023-10-14,282,STR6,PRD6723,3,474.12,1422.36,0,1422.36,Cash,EMP142,CUST3790,Saturday,True,SUP279,Grocery,Within,BrandA,50,Male,Novakberg,New Nicoleside,2544,3.5,16,850
DMT104184,2023-12-08,604,STR33,PRD6912,7,425.56,2978.92,20,2383.14,Card,EMP328,CUST6644,Friday,False,SUP259,Beverages,Property,BrandD,28,Female,Lake Thomasberg,Bellport,2236,3.9,11,542
DMT104185,2025-07-14,333,STR14,PRD3283,2,454.05,908.1,15,771.88,Wallet,EMP846,CUST1465,Monday,False,SUP251,Beverages,Challenge,BrandB,33,Female,Lake Sierra,Lake Heatherland,3417,3.2,27,325
DMT104186,2024-01-06,122,STR10,PRD5828,14,477.34,6682.76,20,5346.21,Card,EMP107,CUST7525,Saturday,True,SUP200,Household,Easy,BrandA,57,Male,West Allen,Johnview,2306,3.9,10,491
DMT104187,2025-06-20,719,STR35,PRD8543,20,424.5,8490.0,5,8065.5,Wallet,EMP378,CUST4134,Friday,False,SUP227,Grocery,Style,BrandD,65,Male,Lake Cameronton,Lake Brandiport,2883,3.7,18,231
DMT104188,2023-10-17,322,STR21,PRD3361,14,494.67,6925.38,10,6232.84,Wallet,EMP567,CUST6640,Tuesday,False,SUP232,Grocery,Method,BrandD,19,Female,East Richardside,Lake Tiffany,4979,3.7,11,581
DMT104189,2024-05-13,121,STR26,PRD7898,15,13.55,203.25,5,193.09,UPI,EMP201,CUST4588,Monday,False,SUP254,Grocery,Price,BrandB,46,Other,South Jeffreyfurt,Shepherdview,4221,4.7,10,163
DMT104190,2024-02-05,86,STR38,PRD4973,6,459.61,2757.66,5,2619.78,Wallet,EMP490,CUST2982,Monday,False,SUP212,Beverages,Hot,BrandB,33,Female,Heatherburgh,Galvanfort,4762,3.6,31,442
DMT104191,2023-09-16,158,STR41,PRD4452,3,352.49,1057.47,15,898.85,Cash,EMP783,CUST3563,Saturday,True,SUP284,Grocery,System,BrandA,39,Female,West Brianborough,Acostaberg,1915,3.9,13,837
DMT104192,2023-07-16,331,STR49,PRD4679,5,302.08,1510.4,0,1510.4,Wallet,EMP514,CUST2921,Sunday,True,SUP209,Bakery,Entire,BrandC,70,Female,West Ginaton,West Kevin,3833,4.6,21,353
DMT104193,2024-05-24,210,STR42,PRD1915,18,46.45,836.1,0,836.1,Cash,EMP931,CUST6895,Friday,False,SUP263,Grocery,Which,BrandC,44,Female,Ramirezhaven,East Catherine,4157,4.8,41,360
DMT104194,2024-10-26,35,STR44,PRD3257,4,481.61,1926.44,0,1926.44,UPI,EMP255,CUST2217,Saturday,True,SUP300,Grocery,Trouble,BrandA,21,Male,Perezville,Port Kristenshire,1728,3.4,16,982
DMT104195,2025-02-17,137,STR42,PRD2920,11,113.9,1252.9,20,1002.32,Cash,EMP341,CUST1762,Monday,False,SUP231,Bakery,History,BrandD,55,Other,Port Meghan,East Catherine,4157,4.8,41,360
DMT104196,2025-05-14,239,STR5,PRD3344,13,407.33,5295.29,20,4236.23,Wallet,EMP391,CUST1496,Wednesday,False,SUP269,Dairy,Floor,BrandA,65,Female,South Sherry,West Rileymouth,2203,3.5,31,971
DMT104197,2025-03-03,540,STR20,PRD7184,18,41.74,751.32,20,601.06,Wallet,EMP767,CUST2773,Monday,False,SUP251,Personal Care,Early,BrandC,47,Other,New Brandimouth,Lake Michelle,2963,4.2,40,464
DMT104198,2025-04-23,717,STR45,PRD1431,8,101.38,811.04,5,770.49,Cash,EMP280,CUST3861,Wednesday,False,SUP226,Household,Big,BrandB,55,Female,Kennedyshire,New David,4975,3.2,39,208
DMT104199,2023-12-05,428,STR28,PRD7958,18,290.36,5226.48,0,5226.48,UPI,EMP474,CUST9635,Tuesday,False,SUP291,Personal Care,City,BrandC,36,Male,Lake Karenchester,New Toni,3665,3.1,33,350
DMT104200,2025-06-11,691,STR47,PRD7089,15,85.78,1286.7,20,1029.36,Wallet,EMP353,CUST3977,Wednesday,False,SUP292,Beverages,Beyond,BrandC,45,Other,Kevinburgh,North Matthew,4709,3.8,13,954
DMT104201,2023-08-05,93,STR16,PRD1886,1,71.71,71.71,0,71.71,Wallet,EMP862,CUST5478,Saturday,True,SUP244,Dairy,Important,BrandC,42,Other,Johnmouth,Port Misty,2652,4.5,33,171
DMT104202,2024-04-09,147,STR4,PRD2736,6,283.46,1700.76,10,1530.68,Cash,EMP760,CUST9565,Tuesday,False,SUP243,Bakery,Pick,BrandC,56,Female,Perezchester,Lake Amanda,4567,4.5,33,422
DMT104203,2024-06-22,197,STR16,PRD2208,16,471.3,7540.8,0,7540.8,Cash,EMP951,CUST8086,Saturday,True,SUP283,Beverages,Idea,BrandA,23,Other,New Pamela,Port Misty,2652,4.5,33,171
DMT104204,2024-06-09,360,STR6,PRD8812,17,386.98,6578.66,0,6578.66,Card,EMP147,CUST2539,Sunday,True,SUP253,Dairy,Very,BrandC,21,Other,Davidfurt,New Nicoleside,2544,3.5,16,850
DMT104205,2024-07-05,453,STR28,PRD3591,11,136.27,1498.97,20,1199.18,Card,EMP223,CUST4571,Friday,False,SUP225,Dairy,After,BrandD,68,Female,Velasquezburgh,New Toni,3665,3.1,33,350
DMT104206,2025-03-28,3,STR8,PRD1494,8,334.53,2676.24,20,2140.99,Cash,EMP228,CUST2365,Friday,False,SUP212,Bakery,Along,BrandB,70,Other,Clarkechester,Shaneview,2310,4.0,49,117
DMT104207,2024-05-07,234,STR30,PRD3406,15,472.12,7081.8,20,5665.44,Cash,EMP748,CUST2588,Tuesday,False,SUP245,Household,What,BrandD,45,Female,Port Aprilbury,North Stephen,2384,3.9,44,811
DMT104208,2025-03-06,260,STR40,PRD6984,19,414.29,7871.51,0,7871.51,Wallet,EMP638,CUST1001,Thursday,False,SUP240,Beverages,Particular,BrandB,56,Male,Wilsontown,Fletcherside,4417,3.7,21,673
DMT104209,2024-11-28,498,STR39,PRD3314,18,241.61,4348.98,5,4131.53,UPI,EMP926,CUST4113,Thursday,False,SUP280,Bakery,Prevent,BrandA,51,Male,Jessicafurt,Lake Robertmouth,2847,3.2,27,439
DMT104210,2023-09-24,14,STR4,PRD2294,5,339.73,1698.65,20,1358.92,Wallet,EMP744,CUST6346,Sunday,True,SUP278,Bakery,Begin,BrandB,29,Male,East Tammyport,Lake Amanda,4567,4.5,33,422
DMT104211,2024-10-23,271,STR20,PRD5014,4,468.14,1872.56,15,1591.68,UPI,EMP923,CUST9517,Wednesday,False,SUP224,Bakery,Boy,BrandD,62,Female,Brandonborough,Lake Michelle,2963,4.2,40,464
DMT104212,2024-04-16,188,STR43,PRD2262,10,238.24,2382.4,0,2382.4,Card,EMP191,CUST1430,Tuesday,False,SUP203,Household,Short,BrandD,47,Male,Nicoleshire,Lake Stephaniehaven,4116,4.6,17,178
DMT104213,2023-11-15,141,STR48,PRD1204,19,184.79,3511.01,20,2808.81,UPI,EMP707,CUST8448,Wednesday,False,SUP238,Personal Care,Different,BrandA,37,Male,North Andrewberg,Morrismouth,4904,3.5,19,263
DMT104214,2024-09-13,516,STR43,PRD7823,6,280.06,1680.36,5,1596.34,Card,EMP395,CUST8621,Friday,False,SUP209,Dairy,Similar,BrandD,55,Other,Port Bradley,Lake Stephaniehaven,4116,4.6,17,178
DMT104215,2024-04-08,671,STR48,PRD3452,10,195.75,1957.5,5,1859.62,Cash,EMP112,CUST2401,Monday,False,SUP299,Dairy,Beautiful,BrandA,56,Female,Greerstad,Morrismouth,4904,3.5,19,263
DMT104216,2024-08-16,660,STR12,PRD3988,3,359.59,1078.77,20,863.02,Wallet,EMP870,CUST1928,Friday,False,SUP266,Dairy,Attention,BrandB,62,Other,Katherineland,North John,2227,4.0,22,708
DMT104217,2023-08-28,13,STR8,PRD8696,8,131.17,1049.36,20,839.49,UPI,EMP103,CUST2511,Monday,False,SUP249,Personal Care,Get,BrandB,27,Other,Thomasshire,Shaneview,2310,4.0,49,117
DMT104218,2023-09-13,320,STR1,PRD3295,16,8.42,134.72,15,114.51,Card,EMP211,CUST3721,Wednesday,False,SUP211,Grocery,Involve,BrandB,53,Female,Ericville,West Hannahland,4375,4.0,28,328
DMT104219,2023-08-16,371,STR46,PRD9641,4,202.72,810.88,10,729.79,Card,EMP191,CUST1948,Wednesday,False,SUP299,Household,Word,BrandD,68,Male,Clarkstad,North Brittanystad,3852,4.5,26,158
DMT104220,2023-10-01,499,STR9,PRD5907,16,38.81,620.96,0,620.96,Wallet,EMP239,CUST5157,Sunday,True,SUP203,Bakery,Data,BrandC,68,Male,Patrickstad,Lake Alexandra,3728,3.4,33,341
DMT104221,2024-02-12,11,STR45,PRD8703,8,459.48,3675.84,10,3308.26,Card,EMP701,CUST6594,Monday,False,SUP261,Grocery,Though,BrandA,54,Other,Port Mariahton,New David,4975,3.2,39,208
DMT104222,2024-03-11,92,STR1,PRD7742,1,473.89,473.89,20,379.11,Cash,EMP452,CUST4761,Monday,False,SUP283,Dairy,Ball,BrandD,22,Other,Alexandrastad,West Hannahland,4375,4.0,28,328
DMT104223,2023-11-11,341,STR11,PRD6526,14,94.75,1326.5,10,1193.85,UPI,EMP237,CUST9378,Saturday,True,SUP282,Grocery,Create,BrandC,33,Male,New Chloefort,New Sheilaside,3625,3.4,20,946
DMT104224,2024-03-04,658,STR32,PRD8274,7,210.18,1471.26,20,1177.01,Card,EMP152,CUST8794,Monday,False,SUP299,Personal Care,Sure,BrandD,34,Female,Rosehaven,West Joshua,4165,3.5,39,844
DMT104225,2025-06-22,634,STR23,PRD1216,19,488.29,9277.51,5,8813.63,Wallet,EMP599,CUST6897,Sunday,True,SUP248,Bakery,All,BrandD,52,Other,South Yolanda,Nathanstad,4227,3.9,50,576
DMT104226,2024-12-10,117,STR34,PRD5698,2,70.0,140.0,10,126.0,Cash,EMP779,CUST7170,Tuesday,False,SUP259,Household,Practice,BrandA,50,Other,Port Angela,Hernandezchester,3927,4.8,27,809
DMT104227,2024-10-15,703,STR34,PRD2822,17,21.25,361.25,10,325.12,Wallet,EMP839,CUST4699,Tuesday,False,SUP222,Personal Care,Despite,BrandC,42,Female,Port Robertchester,Hernandezchester,3927,4.8,27,809
DMT104228,2023-09-13,320,STR47,PRD3554,12,118.63,1423.56,5,1352.38,Cash,EMP614,CUST9547,Wednesday,False,SUP265,Grocery,Former,BrandD,54,Other,West William,North Matthew,4709,3.8,13,954
DMT104229,2024-10-22,186,STR17,PRD1983,17,34.48,586.16,10,527.54,Wallet,EMP204,CUST5957,Tuesday,False,SUP207,Grocery,Response,BrandD,29,Female,West Timothyberg,Longberg,2249,5.0,16,345
DMT104230,2023-11-20,649,STR11,PRD1526,7,197.22,1380.54,10,1242.49,UPI,EMP648,CUST6279,Monday,False,SUP278,Bakery,With,BrandC,56,Male,South Abigailborough,New Sheilaside,3625,3.4,20,946
DMT104231,2024-01-22,75,STR24,PRD3843,2,498.34,996.68,0,996.68,Wallet,EMP606,CUST5093,Monday,False,SUP282,Household,Away,BrandC,44,Male,New Courtney,New Cynthia,1941,3.9,23,119
DMT104232,2024-08-14,577,STR9,PRD9245,14,188.45,2638.3,5,2506.38,Wallet,EMP851,CUST6336,Wednesday,False,SUP242,Dairy,Loss,BrandA,52,Female,Hutchinsonstad,Lake Alexandra,3728,3.4,33,341
DMT104233,2023-12-28,268,STR48,PRD3627,18,41.35,744.3,15,632.66,Card,EMP772,CUST5515,Thursday,False,SUP206,Beverages,Around,BrandB,34,Male,Port Ebonyshire,Morrismouth,4904,3.5,19,263
DMT104234,2024-10-09,100,STR50,PRD1178,9,162.41,1461.69,15,1242.44,UPI,EMP399,CUST7405,Wednesday,False,SUP235,Beverages,Exist,BrandD,18,Other,Williamsport,West Andreafurt,2938,4.8,37,908
DMT104235,2025-01-22,393,STR18,PRD7494,17,338.52,5754.84,10,5179.36,UPI,EMP200,CUST9959,Wednesday,False,SUP271,Household,Skill,BrandB,19,Other,Lake Kennethburgh,Deniseland,3334,4.0,27,564
DMT104236,2023-10-17,322,STR47,PRD7940,7,88.17,617.19,5,586.33,UPI,EMP410,CUST2859,Tuesday,False,SUP296,Beverages,Reflect,BrandC,29,Male,Paulfort,North Matthew,4709,3.8,13,954
DMT104237,2025-04-06,181,STR8,PRD8443,14,63.35,886.9,15,753.87,Wallet,EMP495,CUST7837,Sunday,True,SUP229,Dairy,Building,BrandC,18,Female,West Jessemouth,Shaneview,2310,4.0,49,117
DMT104238,2024-03-22,48,STR50,PRD5227,17,218.65,3717.05,5,3531.2,UPI,EMP456,CUST7295,Friday,False,SUP257,Household,Particular,BrandD,68,Male,New Aaronshire,West Andreafurt,2938,4.8,37,908
DMT104239,2023-08-11,494,STR2,PRD9222,4,416.57,1666.28,20,1333.02,Card,EMP526,CUST3834,Friday,False,SUP208,Dairy,Require,BrandB,27,Male,Port Deannatown,Stephensfurt,4212,4.4,39,103
DMT104240,2024-04-02,726,STR22,PRD6014,14,36.42,509.88,15,433.4,Card,EMP946,CUST4148,Tuesday,False,SUP208,Bakery,Poor,BrandA,28,Other,Stewartview,Port Derrickmouth,4757,4.6,39,566
DMT104241,2024-06-12,151,STR28,PRD4724,15,45.53,682.95,20,546.36,Cash,EMP527,CUST1774,Wednesday,False,SUP286,Bakery,Girl,BrandD,61,Other,Hallville,New Toni,3665,3.1,33,350
DMT104242,2024-03-07,155,STR18,PRD7941,6,65.11,390.66,15,332.06,Wallet,EMP766,CUST1148,Thursday,False,SUP218,Grocery,Sit,BrandB,20,Other,South Josefort,Deniseland,3334,4.0,27,564
DMT104243,2024-02-28,99,STR34,PRD3569,7,366.28,2563.96,15,2179.37,Card,EMP342,CUST4120,Wednesday,False,SUP275,Personal Care,Plan,BrandD,33,Female,Stevenport,Hernandezchester,3927,4.8,27,809
DMT104244,2025-05-18,451,STR5,PRD5453,18,432.42,7783.56,10,7005.2,UPI,EMP561,CUST8269,Sunday,True,SUP204,Beverages,Form,BrandA,44,Female,Debraport,West Rileymouth,2203,3.5,31,971
DMT104245,2024-06-28,238,STR17,PRD2506,13,356.68,4636.84,20,3709.47,UPI,EMP145,CUST4818,Friday,False,SUP290,Personal Care,Consider,BrandC,30,Male,South Frank,Longberg,2249,5.0,16,345
DMT104246,2023-12-01,243,STR46,PRD9544,14,391.06,5474.84,0,5474.84,Card,EMP605,CUST7405,Friday,False,SUP248,Household,News,BrandA,18,Other,Williamsport,North Brittanystad,3852,4.5,26,158
DMT104247,2023-07-18,187,STR37,PRD7185,11,438.03,4818.33,0,4818.33,Cash,EMP138,CUST4221,Tuesday,False,SUP230,Bakery,Pick,BrandC,63,Female,North Michaelview,Lake Cody,4588,4.1,34,853
DMT104248,2023-09-06,18,STR41,PRD3050,14,309.22,4329.08,0,4329.08,Cash,EMP746,CUST8627,Wednesday,False,SUP215,Household,Office,BrandD,64,Other,Rebeccaburgh,Acostaberg,1915,3.9,13,837
DMT104249,2025-03-21,305,STR5,PRD4471,2,306.31,612.62,10,551.36,Card,EMP366,CUST6637,Friday,False,SUP234,Personal Care,Field,BrandA,49,Male,Davidstad,West Rileymouth,2203,3.5,31,971
DMT104250,2025-01-16,162,STR32,PRD7560,13,114.72,1491.36,0,1491.36,UPI,EMP885,CUST8838,Thursday,False,SUP282,Beverages,Everyone,BrandC,60,Female,New Laurenland,West Joshua,4165,3.5,39,844
DMT104251,2025-03-30,156,STR30,PRD1917,16,34.35,549.6,5,522.12,Cash,EMP806,CUST1586,Sunday,True,SUP258,Beverages,About,BrandC,41,Other,Lake Timothy,North Stephen,2384,3.9,44,811
DMT104252,2023-11-27,199,STR33,PRD4586,16,165.65,2650.4,20,2120.32,Wallet,EMP341,CUST9489,Monday,False,SUP272,Personal Care,I,BrandC,62,Male,Louisview,Bellport,2236,3.9,11,542
